n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,precision,recall,f1,roc_auc,pr_auc
200,10.0,10,5,log2,balanced_subsample,0.8309859154929577,0.7972972972972973,0.8137931034482758,0.9843412526997839,0.8950540480909959
200,15.0,2,1,sqrt,balanced,0.9777777777777777,0.8918918918918919,0.9328621908127208,0.9993287023524604,0.9920205641593589
200,15.0,2,1,sqrt,balanced_subsample,0.9848484848484849,0.8783783783783784,0.9285714285714286,0.9993615375634813,0.9924313130438324
200,15.0,2,1,log2,balanced,0.9084507042253521,0.8716216216216216,0.8896551724137931,0.9967857976767264,0.9675648515683264
200,15.0,2,1,log2,balanced_subsample,0.9481481481481482,0.8648648648648649,0.9045936395759717,0.9976541065903917,0.9755282697010387
200,15.0,2,2,sqrt,balanced,0.9032258064516129,0.9459459459459459,0.9240924092409241,0.998730371840523,0.9856851701783951
200,15.0,2,2,sqrt,balanced_subsample,0.9635036496350365,0.8918918918918919,0.9263157894736842,0.9987376685540832,0.985871516194051
200,15.0,2,2,log2,balanced,0.8,0.8378378378378378,0.8184818481848185,0.9904558986632421,0.9136435256439203
200,15.0,2,2,log2,balanced_subsample,0.9112903225806451,0.7635135135135135,0.8308823529411765,0.9833561963691554,0.9068331643983852
200,15.0,2,5,sqrt,balanced,0.8579881656804734,0.9797297297297297,0.9148264984227129,0.9990295370964918,0.9888119065757093
200,15.0,2,5,sqrt,balanced_subsample,0.875,0.9459459459459459,0.9090909090909091,0.998383777946413,0.9820429415702993
200,15.0,2,5,log2,balanced,0.8050314465408805,0.8648648648648649,0.8338762214983714,0.9912548887980853,0.914106417940936
200,15.0,2,5,log2,balanced_subsample,0.8776978417266187,0.8243243243243243,0.8501742160278746,0.9844507034031872,0.910983936353541
200,15.0,5,1,sqrt,balanced,0.9777777777777777,0.8918918918918919,0.9328621908127208,0.9991134493024342,0.989645447921927
200,15.0,5,1,sqrt,balanced_subsample,0.9848484848484849,0.8783783783783784,0.9285714285714286,0.999208306578717,0.9907884580448068
200,15.0,5,1,log2,balanced,0.9280575539568345,0.8716216216216216,0.8989547038327527,0.997562897670889,0.9737300917444718
200,15.0,5,1,log2,balanced_subsample,0.9699248120300752,0.8716216216216216,0.9181494661921709,0.9973804798318837,0.9761851395001748
200,15.0,5,2,sqrt,balanced,0.8947368421052632,0.918918918918919,0.9066666666666666,0.9984749868659155,0.9832411877168958
200,15.0,5,2,sqrt,balanced_subsample,0.9347826086956522,0.8716216216216216,0.9020979020979021,0.9985880859260989,0.9838300891314709
200,15.0,5,2,log2,balanced,0.7530864197530864,0.8243243243243243,0.7870967741935484,0.9896350183877182,0.907714322794168
200,15.0,5,2,log2,balanced_subsample,0.8818897637795275,0.7567567567567568,0.8145454545454546,0.9795035316093631,0.8912268164375605
200,15.0,5,5,sqrt,balanced,0.8579881656804734,0.9797297297297297,0.9148264984227129,0.9990295370964918,0.9888119065757093
200,15.0,5,5,sqrt,balanced_subsample,0.875,0.9459459459459459,0.9090909090909091,0.998383777946413,0.9820429415702993
200,15.0,5,5,log2,balanced,0.8050314465408805,0.8648648648648649,0.8338762214983714,0.9912548887980853,0.914106417940936
200,15.0,5,5,log2,balanced_subsample,0.8776978417266187,0.8243243243243243,0.8501742160278746,0.9844507034031872,0.910983936353541
200,15.0,10,1,sqrt,balanced,0.9571428571428572,0.9054054054054054,0.9305555555555556,0.9989419765337691,0.9880531491690248
200,15.0,10,1,sqrt,balanced_subsample,0.9849624060150376,0.8851351351351351,0.9323843416370107,0.9990806140914131,0.9894907348980022
200,15.0,10,1,log2,balanced,0.9020979020979021,0.8716216216216216,0.8865979381443299,0.9968587648123285,0.9676073783402673
200,15.0,10,1,log2,balanced_subsample,0.9420289855072463,0.8783783783783784,0.9090909090909091,0.9977927441480358,0.9765279960185331
200,15.0,10,2,sqrt,balanced,0.9032258064516129,0.9459459459459459,0.9240924092409241,0.9988142840464654,0.9865991773554612
200,15.0,10,2,sqrt,balanced_subsample,0.9370629370629371,0.9054054054054054,0.9209621993127147,0.9985297122176172,0.983361177578618
200,15.0,10,2,log2,balanced,0.7582417582417582,0.9324324324324325,0.8363636363636363,0.9928419239974315,0.9264467822670965
200,15.0,10,2,log2,balanced_subsample,0.8705035971223022,0.8175675675675675,0.8432055749128919,0.984753517015936,0.9089061869258226
200,15.0,10,5,sqrt,balanced,0.8579881656804734,0.9797297297297297,0.9148264984227129,0.9990295370964918,0.9888119065757093
200,15.0,10,5,sqrt,balanced_subsample,0.875,0.9459459459459459,0.9090909090909091,0.998383777946413,0.9820429415702993
200,15.0,10,5,log2,balanced,0.8050314465408805,0.8648648648648649,0.8338762214983714,0.9912548887980853,0.914106417940936
200,15.0,10,5,log2,balanced_subsample,0.8776978417266187,0.8243243243243243,0.8501742160278746,0.9844507034031872,0.910983936353541
200,,2,1,sqrt,balanced,1.0,0.8716216216216216,0.9314079422382672,0.9993341748876305,0.9919507221549823
200,,2,1,sqrt,balanced_subsample,1.0,0.8378378378378378,0.9117647058823529,0.9990678448426827,0.9890326272008878
200,,2,1,log2,balanced,1.0,0.8243243243243243,0.9037037037037037,0.9985151187904967,0.9837200427076581
200,,2,1,log2,balanced_subsample,1.0,0.5945945945945946,0.7457627118644068,0.9980663709065437,0.9796734187960059
200,,2,2,sqrt,balanced,0.9310344827586207,0.9121621621621622,0.9215017064846417,0.998693888272722,0.9852477257552095
200,,2,2,sqrt,balanced_subsample,0.9624060150375939,0.8648648648648649,0.9110320284697508,0.9983728328760726,0.9811639071027852
200,,2,2,log2,balanced,0.8461538461538461,0.8175675675675675,0.8316151202749141,0.9897225789504407,0.9282755037574658
200,,2,2,log2,balanced_subsample,0.9482758620689655,0.7432432432432432,0.8333333333333334,0.9826155799427938,0.9180250185179207
200,,2,5,sqrt,balanced,0.8719512195121951,0.9662162162162162,0.9166666666666666,0.9985807892125387,0.9836249748079362
200,,2,5,sqrt,balanced_subsample,0.9006622516556292,0.918918918918919,0.9096989966555183,0.9986537563481408,0.9843889433110158
200,,2,5,log2,balanced,0.7844311377245509,0.8851351351351351,0.8317460317460318,0.9921742747066722,0.9149138814755337
200,,2,5,log2,balanced_subsample,0.8486842105263158,0.8716216216216216,0.86,0.9906820967836086,0.935501352739629
200,,5,1,sqrt,balanced,1.0,0.8783783783783784,0.935251798561151,0.999551252116047,0.994655079226868
200,,5,1,sqrt,balanced_subsample,1.0,0.8648648648648649,0.927536231884058,0.9994636915533244,0.9934771330080708
200,,5,1,log2,balanced,0.9922480620155039,0.8648648648648649,0.924187725631769,0.9989237347498686,0.9878004249823438
200,,5,1,log2,balanced_subsample,1.0,0.722972972972973,0.8392156862745098,0.9987996906193449,0.9864594409321055
200,,5,2,sqrt,balanced,0.9370629370629371,0.9054054054054054,0.9209621993127147,0.9986938882727219,0.9856165447562019
200,,5,2,sqrt,balanced_subsample,0.9626865671641791,0.8716216216216216,0.9148936170212766,0.9980955577607845,0.9806095729592279
200,,5,2,log2,balanced,0.7888198757763976,0.8581081081081081,0.8220064724919094,0.9914664934913314,0.9165550646214459
200,,5,2,log2,balanced_subsample,0.8870967741935484,0.7432432432432432,0.8088235294117647,0.9825863930885529,0.9008501034058259
200,,5,5,sqrt,balanced,0.8719512195121951,0.9662162162162162,0.9166666666666666,0.9985807892125387,0.9836249748079362
200,,5,5,sqrt,balanced_subsample,0.9006622516556292,0.918918918918919,0.9096989966555183,0.9986537563481408,0.9843889433110158
200,,5,5,log2,balanced,0.7844311377245509,0.8851351351351351,0.8317460317460318,0.9921742747066722,0.9149138814755337
200,,5,5,log2,balanced_subsample,0.8486842105263158,0.8716216216216216,0.86,0.9906820967836086,0.935501352739629
200,,10,1,sqrt,balanced,0.9924242424242424,0.8851351351351351,0.9357142857142857,0.9994965267643454,0.993945300210744
200,,10,1,sqrt,balanced_subsample,1.0,0.8716216216216216,0.9314079422382672,0.9992812737143191,0.9914972002591425
200,,10,1,log2,balanced,0.9923076923076923,0.8716216216216216,0.9280575539568345,0.9990587239507326,0.9893742570722543
200,,10,1,log2,balanced_subsample,1.0,0.8108108108108109,0.8955223880597015,0.9984093164438737,0.9834853000182333
200,,10,2,sqrt,balanced,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9989821084583503,0.9884356473748847
200,,10,2,sqrt,balanced_subsample,0.9432624113475178,0.8986486486486487,0.9204152249134948,0.998693888272722,0.9849730556739675
200,,10,2,log2,balanced,0.7613636363636364,0.9054054054054054,0.8271604938271605,0.9910213939641586,0.9153366545308566
200,,10,2,log2,balanced_subsample,0.8805970149253731,0.7972972972972973,0.8368794326241135,0.982520722666511,0.9145730705770131
200,,10,5,sqrt,balanced,0.8719512195121951,0.9662162162162162,0.9166666666666666,0.9985807892125387,0.9836249748079362
200,,10,5,sqrt,balanced_subsample,0.9006622516556292,0.918918918918919,0.9096989966555183,0.9986537563481408,0.9843889433110158
200,,10,5,log2,balanced,0.7844311377245509,0.8851351351351351,0.8317460317460318,0.9921742747066722,0.9149138814755337
200,,10,5,log2,balanced_subsample,0.8486842105263158,0.8716216216216216,0.86,0.9906820967836086,0.935501352739629
300,5.0,2,1,sqrt,balanced,0.8958333333333334,0.8716216216216216,0.8835616438356164,0.9968040394606269,0.9647722053674082
300,5.0,2,1,sqrt,balanced_subsample,0.8680555555555556,0.8445945945945946,0.8561643835616438,0.9960926098885062,0.9585578603042559
300,5.0,2,1,log2,balanced,0.8421052631578947,0.8648648648648649,0.8533333333333334,0.9940969587297881,0.937993586947899
300,5.0,2,1,log2,balanced_subsample,0.8740740740740741,0.7972972972972973,0.833922261484099,0.9904558986632421,0.9264980062848289
300,5.0,2,2,sqrt,balanced,0.863013698630137,0.8513513513513513,0.8571428571428571,0.9959065436927208,0.9576239859495191
300,5.0,2,2,sqrt,balanced_subsample,0.875,0.8513513513513513,0.863013698630137,0.9946952892417256,0.9498447694062235
300,5.0,2,2,log2,balanced,0.7530864197530864,0.8243243243243243,0.7870967741935484,0.9904595470200221,0.9046357128686259
300,5.0,2,2,log2,balanced_subsample,0.825503355704698,0.831081081081081,0.8282828282828283,0.9885149728562256,0.9107087167520171
300,5.0,2,5,sqrt,balanced,0.8581081081081081,0.8581081081081081,0.8581081081081081,0.9957642577782967,0.9566520187476657
300,5.0,2,5,sqrt,balanced_subsample,0.8541666666666666,0.831081081081081,0.8424657534246576,0.9945420582569611,0.9466531434495198
300,5.0,2,5,log2,balanced,0.7361963190184049,0.8108108108108109,0.7717041800643086,0.9914628451345514,0.9066227067788372
300,5.0,2,5,log2,balanced_subsample,0.8243243243243243,0.8243243243243243,0.8243243243243243,0.989390578483451,0.9104680153509603
300,5.0,5,1,sqrt,balanced,0.8958333333333334,0.8716216216216216,0.8835616438356164,0.9965413577724593,0.9618109003917977
300,5.0,5,1,sqrt,balanced_subsample,0.8671328671328671,0.8378378378378378,0.852233676975945,0.9959430272605219,0.9574982744549203
300,5.0,5,1,log2,balanced,0.8421052631578947,0.8648648648648649,0.8533333333333334,0.9940495300916468,0.9376660049104804
300,5.0,5,1,log2,balanced_subsample,0.8731343283582089,0.7905405405405406,0.8297872340425532,0.9888980503181367,0.9205210457738296
300,5.0,5,2,sqrt,balanced,0.863013698630137,0.8513513513513513,0.8571428571428571,0.9960086976825638,0.9584750184886554
300,5.0,5,2,sqrt,balanced_subsample,0.8741258741258742,0.8445945945945946,0.8591065292096219,0.9946661023874847,0.9496156534631076
300,5.0,5,2,log2,balanced,0.7484662576687117,0.8243243243243243,0.7845659163987139,0.9904194150954411,0.9038539985018821
300,5.0,5,2,log2,balanced_subsample,0.82,0.831081081081081,0.825503355704698,0.9886025334189481,0.9108165585289927
300,5.0,5,5,sqrt,balanced,0.8581081081081081,0.8581081081081081,0.8581081081081081,0.9957642577782967,0.9566520187476657
300,5.0,5,5,sqrt,balanced_subsample,0.8541666666666666,0.831081081081081,0.8424657534246576,0.9945420582569611,0.9466531434495198
300,5.0,5,5,log2,balanced,0.7361963190184049,0.8108108108108109,0.7717041800643086,0.9914628451345514,0.9066227067788372
300,5.0,5,5,log2,balanced_subsample,0.8243243243243243,0.8243243243243243,0.8243243243243243,0.989390578483451,0.9104680153509603
300,5.0,10,1,sqrt,balanced,0.896551724137931,0.8783783783783784,0.8873720136518771,0.9966508084758624,0.9626808246154358
300,5.0,10,1,sqrt,balanced_subsample,0.8671328671328671,0.8378378378378378,0.852233676975945,0.9959466756173019,0.9574236777037766
300,5.0,10,1,log2,balanced,0.8431372549019608,0.8716216216216216,0.8571428571428571,0.9943705854882962,0.9397847936230973
300,5.0,10,1,log2,balanced_subsample,0.8731343283582089,0.7905405405405406,0.8297872340425532,0.9889929075944195,0.9205059751536038
300,5.0,10,2,sqrt,balanced,0.8639455782312925,0.8581081081081081,0.8610169491525423,0.9954541474519876,0.9554097185997332
300,5.0,10,2,sqrt,balanced_subsample,0.8723404255319149,0.831081081081081,0.8512110726643599,0.9945931352518825,0.9481293624985991
300,5.0,10,2,log2,balanced,0.7396449704142012,0.8445945945945946,0.7886435331230284,0.991692691611698,0.9096638513271044
300,5.0,10,2,log2,balanced_subsample,0.825503355704698,0.831081081081081,0.8282828282828283,0.9893066662775085,0.9127789860755382
300,5.0,10,5,sqrt,balanced,0.8581081081081081,0.8581081081081081,0.8581081081081081,0.9957642577782967,0.9566520187476657
300,5.0,10,5,sqrt,balanced_subsample,0.8541666666666666,0.831081081081081,0.8424657534246576,0.9945420582569611,0.9466531434495198
300,5.0,10,5,log2,balanced,0.7361963190184049,0.8108108108108109,0.7717041800643086,0.9914628451345514,0.9066227067788372
300,5.0,10,5,log2,balanced_subsample,0.8243243243243243,0.8243243243243243,0.8243243243243243,0.989390578483451,0.9104680153509603
300,10.0,2,1,sqrt,balanced,0.9072847682119205,0.9256756756756757,0.9163879598662207,0.9986501079913607,0.9844622681855
300,10.0,2,1,sqrt,balanced_subsample,0.9148936170212766,0.8716216216216216,0.8927335640138409,0.9982268986048684,0.9794730010290468
300,10.0,2,1,log2,balanced,0.8716216216216216,0.8716216216216216,0.8716216216216216,0.9961290934563073,0.9593261872514935
300,10.0,2,1,log2,balanced_subsample,0.9142857142857143,0.8648648648648649,0.8888888888888888,0.9961254450995272,0.9651472831110857
300,10.0,2,2,sqrt,balanced,0.8859060402684564,0.8918918918918919,0.8888888888888888,0.9977781507209154,0.9758920998055189
300,10.0,2,2,sqrt,balanced_subsample,0.9090909090909091,0.8783783783783784,0.8934707903780069,0.997427908470025,0.972306585863163
300,10.0,2,2,log2,balanced,0.802547770700637,0.8513513513513513,0.8262295081967214,0.991929834802405,0.9237967871321104
300,10.0,2,2,log2,balanced_subsample,0.8561151079136691,0.8040540540540541,0.8292682926829268,0.9885952367053878,0.9144586825443253
300,10.0,2,5,sqrt,balanced,0.8484848484848485,0.9459459459459459,0.8945686900958466,0.9980955577607845,0.9788616200990252
300,10.0,2,5,sqrt,balanced_subsample,0.8986486486486487,0.8986486486486487,0.8986486486486487,0.9975410075302084,0.9722593914022238
300,10.0,2,5,log2,balanced,0.7724550898203593,0.8716216216216216,0.819047619047619,0.9931082540423792,0.9244278938725505
300,10.0,2,5,log2,balanced_subsample,0.8424657534246576,0.831081081081081,0.8367346938775511,0.9918240324557819,0.9223538514926667
300,10.0,5,1,sqrt,balanced,0.9060402684563759,0.9121621621621622,0.9090909090909091,0.9985187671472768,0.9830988204284639
300,10.0,5,1,sqrt,balanced_subsample,0.9285714285714286,0.8783783783783784,0.9027777777777778,0.998183118323507,0.9794391419389801
300,10.0,5,1,log2,balanced,0.8874172185430463,0.9054054054054054,0.8963210702341137,0.9971105014301558,0.9683040445418853
300,10.0,5,1,log2,balanced_subsample,0.9148936170212766,0.8716216216216216,0.8927335640138409,0.9951951141206,0.9617769591545257
300,10.0,5,2,sqrt,balanced,0.8933333333333333,0.9054054054054054,0.8993288590604027,0.9980481291226432,0.9783308569196605
300,10.0,5,2,sqrt,balanced_subsample,0.9027777777777778,0.8783783783783784,0.8904109589041096,0.9972381939174596,0.9708359924219142
300,10.0,5,2,log2,balanced,0.7692307692307693,0.8783783783783784,0.8201892744479495,0.9925901873796041,0.9206742868249617
300,10.0,5,2,log2,balanced_subsample,0.8936170212765957,0.8513513513513513,0.8719723183391004,0.9921086042846302,0.9359959237186
300,10.0,5,5,sqrt,balanced,0.8484848484848485,0.9459459459459459,0.8945686900958466,0.9980955577607845,0.9788616200990252
300,10.0,5,5,sqrt,balanced_subsample,0.8986486486486487,0.8986486486486487,0.8986486486486487,0.9975410075302084,0.9722593914022238
300,10.0,5,5,log2,balanced,0.7724550898203593,0.8716216216216216,0.819047619047619,0.9931082540423792,0.9244278938725505
300,10.0,5,5,log2,balanced_subsample,0.8424657534246576,0.831081081081081,0.8367346938775511,0.9918240324557819,0.9223538514926667
300,10.0,10,1,sqrt,balanced,0.9025974025974026,0.9391891891891891,0.9205298013245033,0.9986209211371199,0.9842260130675289
300,10.0,10,1,sqrt,balanced_subsample,0.9411764705882353,0.8648648648648649,0.9014084507042254,0.9983144591675909,0.9809315551037455
300,10.0,10,1,log2,balanced,0.8859060402684564,0.8918918918918919,0.8888888888888888,0.9963115112953126,0.962768831077916
300,10.0,10,1,log2,balanced_subsample,0.9214285714285714,0.8716216216216216,0.8958333333333334,0.9951878174070399,0.9638662116064903
300,10.0,10,2,sqrt,balanced,0.881578947368421,0.9054054054054054,0.8933333333333333,0.998077315976884,0.9780422415940567
300,10.0,10,2,sqrt,balanced_subsample,0.8972602739726028,0.8851351351351351,0.891156462585034,0.9975811394547895,0.972879631116442
300,10.0,10,2,log2,balanced,0.7962962962962963,0.8716216216216216,0.832258064516129,0.9936992878407565,0.9265329734032977
300,10.0,10,2,log2,balanced_subsample,0.875,0.8513513513513513,0.863013698630137,0.9922180549880333,0.9307717467523688
300,10.0,10,5,sqrt,balanced,0.8484848484848485,0.9459459459459459,0.8945686900958466,0.9980955577607845,0.9788616200990252
300,10.0,10,5,sqrt,balanced_subsample,0.8986486486486487,0.8986486486486487,0.8986486486486487,0.9975410075302084,0.9722593914022238
300,10.0,10,5,log2,balanced,0.7724550898203593,0.8716216216216216,0.819047619047619,0.9931082540423792,0.9244278938725505
300,10.0,10,5,log2,balanced_subsample,0.8424657534246576,0.831081081081081,0.8367346938775511,0.9918240324557819,0.9223538514926667
300,15.0,2,1,sqrt,balanced,0.9851851851851852,0.8986486486486487,0.9399293286219081,0.9993396474228008,0.9921593733435841
300,15.0,2,1,sqrt,balanced_subsample,0.9923076923076923,0.8716216216216216,0.9280575539568345,0.9992703286439788,0.9914839100750386
300,15.0,2,1,log2,balanced,0.9020979020979021,0.8716216216216216,0.8865979381443299,0.9972345455606795,0.9709974295516113
300,15.0,2,1,log2,balanced_subsample,0.9485294117647058,0.8716216216216216,0.9084507042253521,0.9970375342945537,0.9728159062107312
300,15.0,2,2,sqrt,balanced,0.8910256410256411,0.9391891891891891,0.9144736842105263,0.9987011849862821,0.9853958994339044
300,15.0,2,2,sqrt,balanced_subsample,0.9632352941176471,0.8851351351351351,0.9225352112676056,0.9987486136244236,0.9856993418125477
300,15.0,2,2,log2,balanced,0.7818181818181819,0.8716216216216216,0.8242811501597445,0.9935387601424318,0.9368843149737923
300,15.0,2,2,log2,balanced_subsample,0.8978102189781022,0.831081081081081,0.8631578947368421,0.991725526822719,0.9384263072516756
300,15.0,2,5,sqrt,balanced,0.863905325443787,0.9864864864864865,0.9211356466876972,0.9989237347498686,0.9874831359681031
300,15.0,2,5,sqrt,balanced_subsample,0.8831168831168831,0.918918918918919,0.9006622516556292,0.9980007004845017,0.9778846979716845
300,15.0,2,5,log2,balanced,0.7572254335260116,0.8851351351351351,0.8161993769470405,0.9936263207051544,0.9283331987441253
300,15.0,2,5,log2,balanced_subsample,0.8571428571428571,0.8513513513513513,0.8542372881355932,0.9919371315159651,0.9374638955870509
300,15.0,5,1,sqrt,balanced,0.9851851851851852,0.8986486486486487,0.9399293286219081,0.9992776253575391,0.9915560230100406
300,15.0,5,1,sqrt,balanced_subsample,0.9923076923076923,0.8716216216216216,0.9280575539568345,0.9991900647948164,0.9905016573716942
300,15.0,5,1,log2,balanced,0.9084507042253521,0.8716216216216216,0.8896551724137931,0.9976322164497111,0.9738438354246368
300,15.0,5,1,log2,balanced_subsample,0.9485294117647058,0.8716216216216216,0.9084507042253521,0.9976431615200514,0.977416446202743
300,15.0,5,2,sqrt,balanced,0.9060402684563759,0.9121621621621622,0.9090909090909091,0.9984202615142139,0.9824008288906456
300,15.0,5,2,sqrt,balanced_subsample,0.935251798561151,0.8783783783783784,0.9059233449477352,0.9983217558811511,0.9808006121770196
300,15.0,5,2,log2,balanced,0.7668711656441718,0.8445945945945946,0.8038585209003215,0.9926558578016461,0.9272263800822371
300,15.0,5,2,log2,balanced_subsample,0.8652482269503546,0.8243243243243243,0.8442906574394463,0.9894015235537913,0.9267482122700332
300,15.0,5,5,sqrt,balanced,0.863905325443787,0.9864864864864865,0.9211356466876972,0.9989237347498686,0.9874831359681031
300,15.0,5,5,sqrt,balanced_subsample,0.8831168831168831,0.918918918918919,0.9006622516556292,0.9980007004845017,0.9778846979716845
300,15.0,5,5,log2,balanced,0.7572254335260116,0.8851351351351351,0.8161993769470405,0.9936263207051544,0.9283331987441253
300,15.0,5,5,log2,balanced_subsample,0.8571428571428571,0.8513513513513513,0.8542372881355932,0.9919371315159651,0.9374638955870509
300,15.0,10,1,sqrt,balanced,0.9712230215827338,0.9121621621621622,0.9407665505226481,0.9990222403829315,0.989015875993846
300,15.0,10,1,sqrt,balanced_subsample,0.9848484848484849,0.8783783783783784,0.9285714285714286,0.9991900647948164,0.9905292862466133
300,15.0,10,1,log2,balanced,0.9090909090909091,0.8783783783783784,0.8934707903780069,0.9973585896912031,0.9716357282796279
300,15.0,10,1,log2,balanced_subsample,0.9280575539568345,0.8716216216216216,0.8989547038327527,0.9977197770124336,0.9759860711189798
300,15.0,10,2,sqrt,balanced,0.9090909090909091,0.9459459459459459,0.9271523178807947,0.9987157784134025,0.9859055889222963
300,15.0,10,2,sqrt,balanced_subsample,0.9285714285714286,0.8783783783783784,0.9027777777777778,0.9983618878057323,0.9815528045642274
300,15.0,10,2,log2,balanced,0.7653631284916201,0.9256756756756757,0.8379204892966361,0.994677047457825,0.9409862846075643
300,15.0,10,2,log2,balanced_subsample,0.8811188811188811,0.8513513513513513,0.865979381443299,0.9931447376101803,0.9436363652792141
300,15.0,10,5,sqrt,balanced,0.863905325443787,0.9864864864864865,0.9211356466876972,0.9989237347498686,0.9874831359681031
300,15.0,10,5,sqrt,balanced_subsample,0.8831168831168831,0.918918918918919,0.9006622516556292,0.9980007004845017,0.9778846979716845
300,15.0,10,5,log2,balanced,0.7572254335260116,0.8851351351351351,0.8161993769470405,0.9936263207051544,0.9283331987441253
300,15.0,10,5,log2,balanced_subsample,0.8571428571428571,0.8513513513513513,0.8542372881355932,0.9919371315159651,0.9374638955870509
300,,2,1,sqrt,balanced,1.0,0.8716216216216216,0.9314079422382672,0.9994728124452746,0.9934698670613714
300,,2,1,sqrt,balanced_subsample,1.0,0.8378378378378378,0.9117647058823529,0.9991025042320938,0.989458213725859
300,,2,1,log2,balanced,1.0,0.831081081081081,0.9077490774907749,0.9987103058782324,0.9856863249612421
300,,2,1,log2,balanced_subsample,1.0,0.5945945945945946,0.7457627118644068,0.9983545910921721,0.9819378709286717
300,,2,2,sqrt,balanced,0.9183673469387755,0.9121621621621622,0.9152542372881356,0.9985953826396591,0.98398078000029
300,,2,2,sqrt,balanced_subsample,0.9481481481481482,0.8648648648648649,0.9045936395759717,0.9982378436752087,0.9803891190539931
300,,2,2,log2,balanced,0.8543046357615894,0.8716216216216216,0.862876254180602,0.9948375751561497,0.9505035661583124
300,,2,2,log2,balanced_subsample,0.937007874015748,0.8040540540540541,0.8654545454545455,0.9908389761251531,0.9384033116260687
300,,2,5,sqrt,balanced,0.8719512195121951,0.9662162162162162,0.9166666666666666,0.9986792948456015,0.9846986175196629
300,,2,5,sqrt,balanced_subsample,0.9230769230769231,0.8918918918918919,0.9072164948453608,0.9983618878057323,0.9813066763643546
300,,2,5,log2,balanced,0.7784090909090909,0.9256756756756757,0.845679012345679,0.9945603000408616,0.9365555302105449
300,,2,5,log2,balanced_subsample,0.832258064516129,0.8716216216216216,0.8514851485148515,0.9940495300916468,0.9448523699567903
300,,5,1,sqrt,balanced,1.0,0.8783783783783784,0.935251798561151,0.9995950323974082,0.9951121732379726
300,,5,1,sqrt,balanced_subsample,1.0,0.8581081081081081,0.9236363636363636,0.9994490981262041,0.9932065078893594
300,,5,1,log2,balanced,0.9921875,0.8581081081081081,0.9202898550724637,0.9990112953125911,0.9888350729959814
300,,5,1,log2,balanced_subsample,1.0,0.7364864864864865,0.8482490272373541,0.9986719981320413,0.9852274127748849
300,,5,2,sqrt,balanced,0.9241379310344827,0.9054054054054054,0.9146757679180887,0.9987413169108633,0.9858042901037233
300,,5,2,sqrt,balanced_subsample,0.9772727272727273,0.8716216216216216,0.9214285714285714,0.9978620629268578,0.9781097285968984
300,,5,2,log2,balanced,0.7901234567901234,0.8648648648648649,0.8258064516129032,0.9919152413752846,0.9252532069958609
300,,5,2,log2,balanced_subsample,0.9097744360902256,0.8175675675675675,0.8612099644128114,0.9928017920728504,0.939510501672732
300,,5,5,sqrt,balanced,0.8719512195121951,0.9662162162162162,0.9166666666666666,0.9986792948456015,0.9846986175196629
300,,5,5,sqrt,balanced_subsample,0.9230769230769231,0.8918918918918919,0.9072164948453608,0.9983618878057323,0.9813066763643546
300,,5,5,log2,balanced,0.7784090909090909,0.9256756756756757,0.845679012345679,0.9945603000408616,0.9365555302105449
300,,5,5,log2,balanced_subsample,0.832258064516129,0.8716216216216216,0.8514851485148515,0.9940495300916468,0.9448523699567903
300,,10,1,sqrt,balanced,1.0,0.8918918918918919,0.9428571428571428,0.9996388126787695,0.9955771252744121
300,,10,1,sqrt,balanced_subsample,1.0,0.8716216216216216,0.9314079422382672,0.9994636915533244,0.9934027557089877
300,,10,1,log2,balanced,0.9848484848484849,0.8783783783783784,0.9285714285714286,0.9991134493024342,0.9899562857361226
300,,10,1,log2,balanced_subsample,1.0,0.8175675675675675,0.8996282527881041,0.9988069873329053,0.9868346675714776
300,,10,2,sqrt,balanced,0.9261744966442953,0.9324324324324325,0.9292929292929293,0.9990003502422509,0.9886200194145782
300,,10,2,sqrt,balanced_subsample,0.9416058394160584,0.8716216216216216,0.9052631578947369,0.9984749868659156,0.983291639002923
300,,10,2,log2,balanced,0.7696629213483146,0.9256756756756757,0.8404907975460123,0.9935934854941334,0.937894176866736
300,,10,2,log2,balanced_subsample,0.8639455782312925,0.8581081081081081,0.8610169491525423,0.994202761076411,0.9478724080957736
300,,10,5,sqrt,balanced,0.8719512195121951,0.9662162162162162,0.9166666666666666,0.9986792948456015,0.9846986175196629
300,,10,5,sqrt,balanced_subsample,0.9230769230769231,0.8918918918918919,0.9072164948453608,0.9983618878057323,0.9813066763643546
300,,10,5,log2,balanced,0.7784090909090909,0.9256756756756757,0.845679012345679,0.9945603000408616,0.9365555302105449
300,,10,5,log2,balanced_subsample,0.832258064516129,0.8716216216216216,0.8514851485148515,0.9940495300916468,0.9448523699567903
