n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
200,7,0.05,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999681518519697,0.999620692747446,191
200,7,0.1,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685884,157
200,7,0.1,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.999700925690295,150
200,7,0.1,0.8,1.0,1,0.9622641509433962,1.0,0.9807692307692307,0.9999681518519699,0.9996219996958694,115
200,7,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999646131688553,0.9995727773721063,123
200,7,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999787679013131,0.9997411176850111,116
200,7,0.1,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.999992922633771,0.9999148401685887,170
200,7,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999893839506566,0.9998718405125858,197
200,7,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350842,0.9996570602694064,153
300,3,0.03,0.8,0.8,1,0.9216867469879518,1.0,0.9592476489028213,0.9999186102883673,0.9983733450645215,299
300,3,0.03,0.8,0.8,3,0.9216867469879518,1.0,0.9592476489028213,0.9998761460909937,0.99741208328195,299
300,3,0.03,0.8,1.0,1,0.9216867469879518,1.0,0.9592476489028213,0.9999044555559096,0.998048842679322,299
300,3,0.03,0.8,1.0,3,0.9216867469879518,1.0,0.9592476489028213,0.9998761460909936,0.99741208328195,299
300,3,0.03,1.0,0.8,1,0.9216867469879518,1.0,0.9592476489028213,0.9998885314818944,0.9974264705882352,299
300,3,0.03,1.0,0.8,3,0.9216867469879518,1.0,0.9592476489028213,0.9998885314818944,0.9974264705882352,299
300,3,0.03,1.0,1.0,1,0.9272727272727272,1.0,0.9622641509433962,0.9998885314818944,0.9974264705882352,299
300,3,0.03,1.0,1.0,3,0.9272727272727272,1.0,0.9622641509433962,0.9998885314818944,0.9974264705882353,299
300,3,0.05,0.8,0.8,1,0.9503105590062112,1.0,0.9745222929936306,0.9999115329221384,0.9989616602925708,299
300,3,0.05,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999150716052528,0.9989954752736288,299
300,3,0.05,0.8,1.0,1,0.9503105590062112,1.0,0.9745222929936306,0.999939842387054,0.9992859625316166,298
300,3,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999433810701684,0.999324652862028,299
300,3,0.05,1.0,0.8,1,0.9503105590062112,1.0,0.9745222929936306,0.9999044555559095,0.9988708454700808,299
300,3,0.05,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999363037039396,0.9992343486982156,298
300,3,0.05,1.0,1.0,1,0.9503105590062112,1.0,0.9745222929936306,0.9999327650208252,0.9992101461093041,299
300,3,0.05,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999309956792679,0.9991682596775674,299
300,3,0.1,0.8,0.8,1,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350842,0.9996593462159793,292
300,3,0.1,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999787679013132,0.9997411176850113,267
300,3,0.1,0.8,1.0,1,0.9503105590062112,1.0,0.9745222929936306,0.9999893839506565,0.999872946578308,292
300,3,0.1,0.8,1.0,3,0.9444444444444444,1.0,0.9714285714285714,0.9999787679013131,0.9997430895156191,255
300,3,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999681518519697,0.9996146227004102,299
300,3,0.1,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999893839506565,0.999872946578308,298
300,3,0.1,1.0,1.0,1,0.9503105590062112,1.0,0.9745222929936306,0.9999646131688553,0.9995728761342294,297
300,3,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.999946919753283,0.9993664981903319,296
300,5,0.03,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999681518519697,0.9996137057928935,299
300,5,0.03,0.8,0.8,3,0.95625,1.0,0.9776357827476039,0.9999787679013132,0.9997477607706718,299
300,5,0.03,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999646131688552,0.9995684362312025,299
300,5,0.03,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350843,0.9996623692590503,298
300,5,0.03,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999858452675422,0.9998285560906494,297
300,5,0.03,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.9999823065844277,0.9997849831059,298
300,5,0.03,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999610744857409,0.9995259986622064,299
300,5,0.03,1.0,1.0,3,0.95625,1.0,0.9776357827476039,0.9999823065844277,0.9997849831058998,299
300,5,0.05,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999823065844277,0.9997849831058998,299
300,5,0.05,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.999992922633771,0.9999148401685884,289
300,5,0.05,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999504584363975,0.9994079243464019,290
300,5,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350842,0.9996584881212988,214
300,5,0.05,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999752292181988,0.9996969558761435,299
300,5,0.05,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350843,0.9996578676017609,299
300,5,0.05,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999575358026264,0.9994832837721375,299
300,5,0.05,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997009256902951,299
300,5,0.1,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999823065844277,0.9997866625003686,207
300,5,0.1,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997009256902949,259
300,5,0.1,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999681518519697,0.9996106000565266,113
300,5,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350842,0.9996595691973257,197
300,5,0.1,1.0,0.8,1,0.9503105590062112,1.0,0.9745222929936306,0.9999893839506566,0.9998718405125858,238
300,5,0.1,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350843,0.9996595691973256,253
300,5,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999681518519699,0.9996106000565267,235
300,5,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999823065844277,0.9997849831059,209
300,7,0.03,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999893839506565,0.999872946578308,299
